Node ID,Network (1) X,Network (1) Y,Network (1) Z,Louvain Community,Degree,Weighted Degree,Community Leaders Filter,Betweenness Centrality,Closeness Centrality,Eccentricity,Clustering Coefficient,PageRank
COL21A1,5.0573616027832031,1.7558494806289673,-6.0196819305419922,Community 30,1,1,0,0,0.59697222709655762,13,0,0.0051944201941035431
XPO5,0.18569016456604004,2.5524194240570068,-2.4666047096252441,Community 27,4,4,0,0.02185479924082756,0.72741681337356567,11.5,0,0.01438005473787451
JADE2,-5.4768714904785156,11.583319664001465,-1.1925607919692993,Community 33,3,3,0,0.010596706531941891,0.61173897981643677,11,0,0.015928283644235444
SMARCE1,2.2811965942382813,8.8440113067626953,2.8760807514190674,Community 36,1,1,0,0,0.63403046131134033,12,0,0.0051917266360364915
SH3RF2,-0.70605319738388062,-0.49165827035903931,-3.279202938079834,Community 50,7,7,0,0.020806746557354927,0.71745651960372925,12.5,0,0.027557556472306021
NDC1,-1.349159836769104,-1.1645158529281616,-6.2178349494934082,Community 50,2,2,0,0.00099298742134124041,0.62321794033050537,13.5,0,0.0086213359610760928
DENR,2.5598025321960449,-9.15664005279541,-8.0699996948242188,Community 51,1,1,0,0,0.56429803371429443,12.5,0,0.0056762733881882549
ZNF692,-4.7940983772277832,11.492937088012695,-3.370067834854126,Community 33,1,1,0,0,0.46884575486183167,13.5,0,0.0068586558561196161
UBE2V1,-0.98071533441543579,-8.5626296997070313,1.0944086313247681,Community 8,3,3,0,0.0016198825323954225,0.69505435228347778,10.5,0,0.010329373746084588
CCNB3,4.6755542755126953,5.2929472923278809,3.4879672527313232,Community 52,4,4,0,0.033816635608673096,0.80410635471343994,10,0,0.016026110322643464
CDR2L,-7.5328712463378906,6.5518336296081543,7.5042891502380371,Community 17,3,3,0,0.0070664878003299236,0.56712877750396729,12.5,0,0.016124828047860057
SLC19A1,-7.6076068878173828,6.7207369804382324,7.6028318405151367,Community 17,1,1,0,0,0.49560540914535522,13.5,0,0.0062799361362984064
DLD,1.2265083789825439,1.5706775188446045,-10.6725435256958,Community 72,1,1,0,0,0.49135053157806396,14,0,0.0057435343340040985
KLHL12,-2.8881945610046387,-8.4209718704223633,-1.7711267471313477,Community 5,1,1,0,0,0.615644633769989,12,0,0.0048233133336219305
STS,3.7626936435699463,3.4084980487823486,-1.4303498268127441,Community 72,1,1,0,0,0.61012893915176392,12.5,0,0.0048794121119844006
GAMT,-1.8764737844467163,-7.241084098815918,0.12069897353649139,Community 5,5,5,0,0.018412321805953979,0.77468353509902954,10,0,0.01688339682305354
GEMIN8,3.6158502101898193,1.6644642353057861,12.472657203674316,Community 48,1,1,0,0,0.55363905429840088,11.5,0,0.0057287687146215672
ENDOD1,9.4082231521606445,-10.832077026367188,9.7281341552734375,Community 1,5,5,0,1.6943111404543743E-05,0.0023956194054335356,2,0,0.031247700659469291
SLC25A39,9.3536901473999023,-10.752801895141602,9.7155513763427734,Community 1,1,1,0,0,0.0013974446337670088,3,0,0.007048477620455791
ZNF2,-1.975861668586731,4.5657544136047363,1.4367271661758423,Community 34,1,1,0,0,0.68714630603790283,12.5,0,0.0048955902133231812
PIGH,-2.4364631175994873,-1.014925479888916,3.07220458984375,Community 27,3,3,0,0.0011896485229954123,0.62754642963409424,12.5,0,0.011769855094470814
PPARGC1A,4.6297612190246582,1.0833488702774048,11.072098731994629,Community 48,5,5,0,0.007668573409318924,0.65213686227798462,11,0,0.022454293717307065
NXF3,4.740778923034668,1.0751982927322388,11.366995811462402,Community 48,1,1,0,0,0.55931955575942993,12,0,0.0055454031131780806
NDUFAF7,2.5821123123168945,-1.5230958461761475,-3.8189239501953125,Community 39,1,1,0,0,0.72133517265319824,11.5,0,0.00497954179562798
ZNF784,0.96608465909957886,-0.74084538221359253,-7.7863097190856934,Community 40,2,2,0,0.0071112657897174358,0.63303357362747192,12,0,0.0085657675178587977
COPB2,-1.4172694683074951,-9.687225341796875,4.0984835624694824,Community 8,2,2,0,6.1721337260678411E-05,0.63934701681137085,12.5,0,0.00832340278592622
GINM1,-1.1978451013565063,-11.693435668945313,-12.925271034240723,Community 45,1,1,0,0,0.000684462720528245,1,0,0.011446597761727273
BEX3,-1.186332106590271,-11.710855484008789,-12.9072847366333,Community 45,1,1,0,0,0.000684462720528245,1,0,0.011446597761727273
PGRMC1,-1.3622249364852905,-3.8111710548400879,1.8961774110794067,Community 8,4,4,0,0.010688683018088341,0.80455738306045532,11,0,0.012643901860762056
CCDC177,3.7278046607971191,2.1620826721191406,8.2372798919677734,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
GRASP,14.794452667236328,4.4230594635009766,-5.8207569122314453,Community 57,3,3,0,2.4204446162912063E-05,0.00306206988170743,3,0,0.018147863444402397
EEF1AKNMT,14.933856964111328,4.4278903007507324,-5.8000669479370117,Community 57,2,2,0,2.4204446162912063E-05,0.0034223133698105812,3,0,0.011975864907201799
CIITA,0.29698258638381958,-8.3591518402099609,0.54374974966049194,Community 23,5,5,0,0.0053449464030563831,0.70671921968460083,11.5,0,0.016486888322647081
IPPK,8.7058649063110352,1.8941522836685181,0.28218379616737366,Community 52,1,1,0,0,0.49794963002204895,13,0,0.0060215608323917627
PGBD4,8.37885856628418,1.842953085899353,0.23836559057235718,Community 52,2,2,0,0.0035338490270078182,0.570200502872467,12,0,0.010145209762512384
KRT73,3.8929963111877441,2.2250838279724121,7.9417572021484375,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
TMEM243,5.0761423110961914,1.8224785327911377,-6.0539050102233887,Community 30,1,1,0,0,0.59697222709655762,13,0,0.0051944201941035431
GPHN,-5.5911359786987305,13.09560489654541,-0.85452115535736084,Community 33,1,1,0,0,0.46665310859680176,13,0,0.0065963284297935023
CAPN14,1.7826817035675049,-9.8302497863769531,-5.2812108993530273,Community 51,5,5,0,0.013933288864791393,0.66905719041824341,11.5,0,0.018873359828884165
LTC4S,1.7950413227081299,-10.012101173400879,-5.44788932800293,Community 51,1,1,0,0,0.5717204213142395,12.5,0,0.0049295845390700931
FTHL17,-7.2551674842834473,3.4286744594573975,4.431333065032959,Community 17,1,1,0,0,0.69619292020797729,10.5,0,0.005082772343106572
TGFBR3,5.6256260871887207,-1.150175929069519,-3.0481305122375488,Community 27,1,1,0,0,0.73264163732528687,11.5,0,0.0051302726768250664
ARRDC4,-5.2886853218078613,-1.1056269407272339,1.1303207874298096,Community 50,2,2,0,0.0057437149807810783,0.68861019611358643,12,0,0.00880544602113403
H1-7,-6.36088752746582,-4.7880363464355469,1.1238011121749878,Community 5,1,1,0,0,0.69425535202026367,10.5,0,0.0050174489790995053
UBE2E1,1.8205808401107788,-10.279253959655762,-8.8141250610351563,Community 51,2,2,0,0.0070652775466442108,0.556795597076416,12.5,0,0.010997314370260134
MBNL1,0.17745928466320038,-0.31124657392501831,-0.58112221956253052,Community 27,1,1,0,0,0.68336111307144165,11.5,0,0.004259633562517972
CYP7B1,-2.7823784351348877,-10.042901992797852,4.8977046012878418,Community 8,1,1,0,0,0.58712172508239746,13.5,0,0.0054914225342207208
DDIAS,6.1395263671875,-4.3566293716430664,-3.0704014301300049,Community 7,1,1,0,0,0.68444126844406128,11.5,0,0.0052457449091009118
RGCC,2.8421919345855713,-0.52799850702285767,1.94512939453125,Community 43,1,1,0,0,0.584132969379425,12,0,0.0048382224000229988
SPON2,6.9246978759765625,9.4325571060180664,-6.3229818344116211,Community 3,3,3,0,0.0070664878003299236,0.51478177309036255,13,0,0.017440151349043611
SALL2,6.9761223793029785,9.4494409561157227,-6.4896636009216309,Community 3,1,1,0,0,0.45515847206115723,14,0,0.0066547197428062392
NUDT19,4.1412672996521,0.269872784614563,10.608319282531738,Community 48,1,1,0,0,0.61350512504577637,11,0,0.0050821341609328628
GPAT4,1.967227578163147,0.52481222152709961,-0.5134773850440979,Community 27,1,1,0,0,0.71253377199172974,11.5,0,0.0047586433341372508
CCNB2,-0.37766554951667786,2.1187851428985596,-1.0842130184173584,Community 27,1,1,0,0,0.74916762113571167,10,0,0.0042137386312897807
AADAC,5.9329996109008789,6.1458497047424316,0.71509653329849243,Community 30,3,4,0,0.0041165710426867008,0.69907701015472412,11.5,0,0.015627835434497795
ARL16,6.1427125930786133,6.332127571105957,0.73959916830062866,Community 30,1,1,0,0,0.59349864721298218,12.5,0,0.0050436558070335123
KIF1C,-1.9754829406738281,4.6287541389465332,1.5473533868789673,Community 34,1,1,0,0,0.68714630603790283,12.5,0,0.0048955902133231812
TET2,-0.76977097988128662,-11.235804557800293,0.553697407245636,Community 23,2,2,0,0.0070652775466442108,0.64251518249511719,11,0,0.0093457931399673674
GALNT18,1.7046462297439575,-4.8080878257751465,12.123305320739746,Community 48,5,5,0,0.014128134585916996,0.52523171901702881,13.5,0,0.027438805376245153
RAB27A,1.5172082185745239,-4.9421296119689941,10.509034156799316,Community 48,2,2,0,0.017645040526986122,0.60600459575653076,12.5,0,0.0094970072386758031
RBKS,4.36762809753418,3.4009885787963867,3.2766017913818359,Community 30,1,1,0,0,0.7311711311340332,11,0,0.0044620126997980333
FIBCD1,9.35875415802002,0.10335284471511841,-0.96228492259979248,Community 7,1,1,0,0,0.59020185470581055,13,0,0.0053321581260084849
PABPC4,10.322704315185547,2.2156069278717041,-3.1748831272125244,Community 52,1,1,0,0,0.55682259798049927,13.5,0,0.0056054215551456076
DKK4,3.2284340858459473,1.3456754684448242,4.2825894355773926,Community 27,2,2,0,0.019318778067827225,0.81536221504211426,10,0,0.0085643660300171072
NDUFS7,-10.109092712402344,1.7272087335586548,-0.523206889629364,Community 11,3,3,0,0.0070664878003299236,0.63911551237106323,12,0,0.01518148380691316
MYO1C,-10.366198539733887,1.8193732500076294,-0.60822337865829468,Community 11,1,1,0,0,0.54971379041671753,13,0,0.00602390990820262
NXF5,-0.68043792247772217,1.3985608816146851,10.351319313049316,Community 48,4,4,0,0,0.76977258920669556,9.5,0,0.011429391448912557
CD247,-3.9256117343902588,2.1788902282714844,-2.7269628047943115,Community 34,2,2,0,2.2994223400019109E-05,0.69314408302307129,11.5,0,0.0075419201818738993
SFSWAP,-0.39120492339134216,1.5389566421508789,-0.27787408232688904,Community 27,1,1,0,0,0.71229052543640137,11.5,0,0.0044724162733468086
SAV1,4.285801887512207,6.4988746643066406,1.103204607963562,Community 30,1,1,0,0,0.58569824695587158,12.5,0,0.0051639644026569625
GGTLC1,-4.901024341583252,-1.1898233890533447,5.8378562927246094,Community 13,1,1,0,0,0.700677752494812,11,0,0.0048471244916405195
SMCHD1,6.1542582511901855,-4.3589539527893066,-2.9418103694915771,Community 7,1,1,0,0,0.68444126844406128,11.5,0,0.0052457449091009118
KIFAP3,2.7112212181091309,6.85744047164917,2.0200538635253906,Community 30,1,1,0,0,0.70387977361679077,12,0,0.0050209042722467439
VGLL3,-1.1310389041900635,1.0034133195877075,10.427206993103027,Community 48,1,1,0,0,0.705545961856842,10,0,0.0043237598768612259
LZTS2,-1.3853359222412109,-2.2807130813598633,4.1610350608825684,Community 43,1,1,0,0,0.63359284400939941,12,0,0.0048600080233163348
EML4,-13.395813941955566,-1.8620806932449341,0.19147470593452454,Community 13,4,4,0,0.010597916319966316,0.52230316400527954,13.5,0,0.022938503840141605
MRFAP1,-13.513501167297363,-1.846031665802002,0.2096778005361557,Community 13,1,1,0,0,0.461028516292572,14.5,0,0.006605889121226058
CRNN,4.5547695159912109,1.8606890439987183,7.921417236328125,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
CD40LG,2.8676803112030029,-2.1967277526855469,6.4253482818603516,Community 4,2,2,0,0,0.79993027448654175,10,0,0.0089138113436411249
PAXBP1,2.8285586833953857,-5.0785956382751465,1.0286569595336914,Community 4,9,9,0,0.040438972413539886,0.81832766532897949,10.5,0,0.032118551803128607
HLA-DRA,-4.8457117080688477,-7.8242096900939941,1.3067959547042847,Community 5,7,7,0,0.015254246070981026,0.72684085369110107,11,0,0.025119434615868904
UBE2Q2,-4.7520308494567871,-7.218775749206543,0.92755645513534546,Community 5,3,3,0,0.0058362968266010284,0.72672575712203979,10,0,0.011141561341513501
BTN3A1,2.1292724609375,0.16405758261680603,1.8124350309371948,Community 49,8,8,0,0.039816915988922119,0.87588733434677124,10,0,0.022817708885831216
E2F5,2.4292962551116943,1.480986475944519,-2.469367504119873,Community 50,6,6,0,0.075227417051792145,0.84592700004577637,11.5,0,0.020542691524763151
LBR,1.486250638961792,1.0155491828918457,4.8925366401672363,Community 27,6,6,0,0.017657142132520676,0.54034328460693359,13,0,0.032488190687551904
TTC37,1.4651299715042114,0.93017446994781494,5.0746536254882813,Community 27,1,1,0,0,0.4750274121761322,14,0,0.0063347250444405149
CTNS,1.5414791107177734,2.2056887149810791,-8.6236753463745117,Community 7,6,6,0,0.015635466203093529,0.67517870664596558,11,0,0.026046849955407035
FAM174C,1.6915175914764404,2.281846284866333,-8.8853092193603516,Community 7,1,1,0,0,0.57618439197540283,12,0,0.0054153877614572157
SPRR3,-1.6542470455169678,9.6308431625366211,-12.918501853942871,Community 46,2,2,0,1.2102223081456032E-06,0.0010266940807923675,1,0,0.016684897561154415
MAP4,-1.632105827331543,9.6467351913452148,-12.900653839111328,Community 46,1,1,0,0,0.000684462720528245,2,0,0.00882744890907223
LOC100268168,-1.1975557804107666,-8.0335445404052734,-3.0407893657684326,Community 23,1,1,0,0,0.73574197292327881,11,0,0.0051882038076141021
TSPYL5,-1.4680625200271606,0.714476466178894,-2.06657338142395,Community 2,2,2,0,0,0.77083265781402588,11.5,0,0.0067376185077596589
CYB5R4,-9.3702754974365234,2.4512755870819092,-2.3806443214416504,Community 11,1,1,0,0,0.53861862421035767,14,0,0.00604994449500853
ANAPC4,11.35105037689209,4.1184821128845215,2.9499943256378174,Community 49,1,1,0,0,0.50629842281341553,14.5,0,0.0056567284701479759
TMEM150A,2.8960213661193848,6.7812700271606445,1.3173000812530518,Community 36,1,1,0,0,0.6531948447227478,12,0,0.0049755247555796824
NSMCE3,3.019256591796875,-3.3907778263092041,-0.33909845352172852,Community 40,2,2,0,0.0083886552602052689,0.76195216178894043,10.5,0,0.0082404783680388276
HNRNPM,-3.4285035133361816,-0.97339862585067749,-0.23694440722465515,Community 11,1,1,0,0,0.68916851282119751,10.5,0,0.004913564020039997
SCAND1,2.5728673934936523,-9.8589916229248047,-6.0192656517028809,Community 51,1,1,0,0,0.57818758487701416,13,0,0.0050725514812711885
THOP1,-2.0387575626373291,6.7552194595336914,8.6014919281005859,Community 14,1,1,0,0,0.684359610080719,12,0,0.0054564827146217016
KRTAP4-11,4.3539681434631348,2.0835344791412354,8.53182601928711,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
ENC1,-2.9804470539093018,-5.2243103981018066,5.8859777450561523,Community 50,1,1,0,0,0.56582838296890259,12.5,0,0.0054064956168957254
TFAM,-6.4331064224243164,-14.117796897888184,5.6452059745788574,Community 47,2,2,0,1.2102223081456032E-06,0.0010266940807923675,1,0,0.016684897561154415
MAP2,-6.413811206817627,-14.069289207458496,5.6311988830566406,Community 47,1,1,0,0,0.000684462720528245,2,0,0.00882744890907223
CHST13,4.2082128524780273,1.9504158496856689,8.5903072357177734,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
RFC1,-2.167421817779541,-1.5971916913986206,-9.0403261184692383,Community 72,1,1,0,0,0.57379305362701416,13.5,0,0.0056017489973535055
CAP2,-0.38241013884544373,-6.583122730255127,2.3434724807739258,Community 4,1,1,0,0,0.73430603742599487,10,0,0.0047262981255742484
CDCA7,-1.0644766092300415,1.7870093584060669,10.805974960327148,Community 48,1,1,0,0,0.65219247341156006,11,0,0.0040337649759525
SPHK2,-4.9539093971252441,-1.1099638938903809,5.7542924880981445,Community 13,1,1,0,0,0.700677752494812,11,0,0.0048471244916405195
ZFYVE19,-5.8448085784912109,0.75818765163421631,-5.9634618759155273,Community 11,6,7,0,0.016434818506240845,0.691077709197998,10,0,0.030151275414455923
EPOP,-5.957521915435791,0.9430878758430481,-6.118107795715332,Community 11,1,1,0,0,0.58772313594818115,11,0,0.0053757508372950123
WFS1,4.8451156616210938,-3.0377874374389648,-1.8719040155410767,Community 40,4,4,0,0.071499928832054138,0.82789218425750732,10,0,0.01444659426036355
HMGA2,-1.5429255962371826,-9.26093864440918,-3.668825626373291,Community 23,2,2,0,0.0070652775466442108,0.73593074083328247,11,0,0.010181578293474859
PCYT1B,4.5260090827941895,6.9749283790588379,-1.3485701084136963,Community 30,1,1,0,0,0.66798615455627441,12.5,0,0.0051026209081203961
ENPP3,4.8543415069580078,2.5084900856018066,-0.92162865400314331,Community 40,2,2,0,0.0044747968204319477,0.72022593021392822,10,0,0.0080958031498469078
H2AW,-5.0393681526184082,-1.1267111301422119,5.7994303703308105,Community 13,1,1,0,0,0.700677752494812,11,0,0.0048471244916405195
CDK5RAP2,2.8488101959228516,5.8975820541381836,1.5666031837463379,Community 30,1,1,0,0,0.68885821104049683,12,0,0.0047113550297709734
CEACAM5,-8.0981912612915039,0.61236554384231567,3.5599486827850342,Community 17,6,6,0,0.014635822735726833,0.66003280878067017,11,0,0.026060239739881846
ZNF780A,-8.3955154418945313,0.762351930141449,3.6899006366729736,Community 17,1,1,0,0,0.56511783599853516,12,0,0.0054109058274218365
JAK1,5.722559928894043,6.8073186874389648,-1.1118385791778564,Community 30,3,3,0,0.012561501935124397,0.7267487645149231,11,0,0.011813936258561336
EFCC1,5.3339395523071289,2.7475366592407227,-1.3512959480285645,Community 30,2,2,0,0.0076177441515028477,0.66734516620635986,12.5,0,0.0080679650047239936
MAPK11,3.75805926322937,2.2210383415222168,8.1108226776123047,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
CREB3,-7.499274730682373,-2.4216127395629883,1.474129319190979,Community 50,1,1,0,0,0.65152591466903687,11.5,0,0.0051506866534448024
POGLUT2,-14.537437438964844,3.7316534519195557,0.016799062490463257,Community 26,1,1,0,0,0.42059928178787231,15.5,0,0.0066121651900516772
ERF,-7.3533329963684082,4.1869359016418457,-4.0068573951721191,Community 11,1,1,0,0,0.62323486804962158,12,0,0.0053714374796828765
UBA6,-6.2990508079528809,-4.8013315200805664,1.0683354139328003,Community 5,1,1,0,0,0.69425535202026367,10.5,0,0.0050174489790995053
CNIH1,6.520294189453125,7.00327205657959,-2.3826839923858643,Community 3,1,1,0,0,0.67430585622787476,11,0,0.0051016387672197568
IFT20,7.4922184944152832,0.53698378801345825,0.520630419254303,Community 49,1,1,0,0,0.59273225069046021,12.5,0,0.00548048181964633
ANKRD11,-1.9005223512649536,-1.6518803834915161,-4.491976261138916,Community 2,1,1,0,0,0.74142277240753174,11.5,0,0.0048005492341328081
CIDEB,-9.1139726638793945,-1.3432649374008179,-4.8701486587524414,Community 11,1,1,0,0,0.57153528928756714,12,0,0.0056828138392925652
ARNTL2,-3.0560982227325439,-3.6732158660888672,-3.1174352169036865,Community 2,12,13,0,0.053840368986129761,0.75071144104003906,11,0,0.049913728240699756
TMEM231,-3.2686018943786621,-3.8831653594970703,-3.385838508605957,Community 2,1,1,0,0,0.63030403852462769,12,0,0.0049823070772042994
